product_id,sku,name,brand,price_current,price_original,discount_amt,currency,installment,in_stock,category,url,image
121715,TM-DG-SBP-1105-SM-3974,Oscal Flat 2 4/128 GB Black,Oscal,219.99,329.99,110,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oscal-flat-2-4-128-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3974_1-1a1c0567.webp
99231,TM-DG-SBP-1105-SM-2993,Vertu IronFlip Sakura Pink Alli (CIF-E-HT-PK11-A-EU),Vertu,20989.99,21999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-sakura-pink-alli-cif-e-ht-pk11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2993_12.png
105060,TM-DG-SBP-1105-SM-3347,Oukitel C35 12/256 GB Blue,Oukitel,324.99,419.99,95,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/oukitel-c35-12-256-gb-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3347_1.png
105053,TM-DG-SBP-1105-SM-3357,Oukitel C50 8/128 GB Green,Oukitel,334.99,429.99,95,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/oukitel-c50-8-128-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3357_1.png
110790,TM-DG-SBP-1105-SM-3599,Samsung Galaxy Z Fold7 (F966) 12/512 GB Dark Blue,Samsung,3999.99,4519.99,520,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-z-fold7-f966-12-512-gb-dark-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3599_1.png
119759,TM-DG-SBP-1105-SM-3872,Nothing CMF Phone 2 Pro 8/256 GB A10400211 Black,Nothing,789.99,839.99,50,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-cmf-phone-2-pro-8-256-gb-a10400211-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3872_1-addb3732.webp
105061,TM-DG-SBP-1105-SM-3348,Oukitel C35 12/256 GB Green,Oukitel,324.99,419.99,95,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/oukitel-c35-12-256-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3348_1.png
99155,TM-DG-SBP-1105-SM-2971,Vertu IronFlip YG Basalt Black Allı (CIF-E-001-HT-A-LH-EU),Vertu,16989.99,17999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-yg-basalt-black-alli-cif-e-001-ht-a-lh-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2971_3.png
120809,TM-DG-SBP-1105-SM-3960,Oukitel C59 Pro 8/256 GB Grey,Oukitel,529.99,699.99,170,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oukitel-c59-pro-8-256-gb-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3960_1_1_-7cd0c5e9.webp
99219,TM-DG-SBP-1105-SM-2974,Vertu IronFlip Carbon Auspicious Phoenix (CIF-T-HT-BR11-A-EU),Vertu,15489.99,16999.99,1510,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-carbon-auspicious-phoenix-cif-t-ht-br11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2974_12.png
121518,TM-DG-SBP-1105-SM-3934,Motorola moto G06 Power NFC 8/256 GB Tendril Green,Motorola,319.99,379.99,60,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/motorola-moto-g06-power-nfc-8-256-gb-tendril,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3934_1-8572430d.webp
104912,TM-DG-SBP-1105-SM-3352,Oukitel C37 6/256 GB Cyan,Oukitel,334.99,429.99,95,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/oukitel-c37-6-256-gb-cyan,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3352_1.png
105063,TM-DG-SBP-1105-SM-3355,Oukitel C38 6/256 GB White,Oukitel,324.99,419.99,95,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/oukitel-c38-6-256-gb-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3355_1.png
121517,TM-DG-SBP-1105-SM-3933,Motorola Moto G06 Power NFC 8/256 GB Tapestry,Motorola,319.99,379.99,60,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/motorola-moto-g06-power-nfc-8-256-gb-tapestry,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3933_1-457726e5.webp
121425,TM-DG-SBP-1105-SM-4010,Poco M8 5G 8/256 GB Silver,Poco,549.99,669.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/poco-m8-5g-8-256-gb-silver,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4010_1-5d986e71.webp
99230,TM-DG-SBP-1105-SM-2992,Vertu IronFlip Navy Blue Alli (CIF-E-003-HT-A-LH-EU),Vertu,16989.99,17999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-navy-blue-alli-cif-e-003-ht-a-lh-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2992_1.png
119768,TM-DG-SBP-1105-SM-3881,Nothing Phone (3) 12/256 GB A10000018 Black,Nothing,2009.99,2159.99,150,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3-12-256-gb-a10000018-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3881_1-61b5e6b1.webp
104904,TM-DG-SBP-1105-SM-3392,Oukitel WP35 8/256 GB Green,Oukitel,619.99,799.99,180,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oukitel-wp35-8-256-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3392_1.png
99222,TM-DG-SBP-1105-SM-2977,Vertu IronFlip Elephant Skin Alli (CIF-E-HT-GY11-A-EU),Vertu,20989.99,21999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-ekephant-skin-alli-cif-e-ht-gy11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2977_12.png
121426,TM-DG-SBP-1105-SM-4011,Poco M8 Pro 5G 8/256 GB Black,Poco,739.99,889.99,150,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/poco-m8-pro-5g-8-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4011_1-4cf0393e.webp
99221,TM-DG-SBP-1105-SM-2976,Vertu IronFlip Creamy White Alli (CIF-E-HT-WE13-A-EU),Vertu,20989.99,21999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-creamy-white-alli-cif-e-ht-we13-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2976_12.png
99223,TM-DG-SBP-1105-SM-2978,Vertu IronFlip Gentleman Blue Calf (CIF-N-003-HT-A-LH-EU),Vertu,12989.99,13999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-gentelman-blue-calf-cif-n-003-ht-a-lh-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2978_12.png
99218,TM-DG-SBP-1105-SM-2973,Vertu IronFlip Caramel Brown (CIF-N-002-HT-A-LH-EU),Vertu,12989.99,13999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-metavertu-caramel-brown-cif-n-002-ht-a-lh-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2973_12.png
121423,TM-DG-SBP-1105-SM-4008,Poco M8 5G 8/256 GB Black,Poco,549.99,669.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/poco-m8-5g-8-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4008_1-713ff659.webp
121424,TM-DG-SBP-1105-SM-4009,Poco M8 5G 8/256 GB Green,Poco,549.99,669.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/poco-m8-5g-8-256-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4009_1-6057a116.webp
121716,TM-DG-SBP-1105-SM-3975,Oscal Tiger 8 8/128 GB Black,Oscal,349.99,499.99,150,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/oscal-tiger-8-8-128-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3975_1-0b745228.webp
121717,TM-DG-SBP-1105-SM-3976,Oscal Tiger 13 8/256 GB Black,Oscal,399.99,599.99,200,AZN,0% 18 ay,Unknown,Smartfonlar,https://kontakt.az/oscal-tiger-13-8-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3976_1-38ccabf9.webp
121787,TM-DG-SBP-1105-SM-4021,Xiaomi Redmi Note 15 6/128 GB Glacier Blue,Xiaomi,449.99,569.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-6-128-gb-glacier-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4021_1-1295dbd2.webp
121786,TM-DG-SBP-1105-SM-4020,Xiaomi Redmi Note 15 6/128 GB Purple,Xiaomi,449.99,569.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-6-128-gb-purple,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4020_1-03fd8c9d.webp
122073,TM-DG-SBP-1105-SM-4030,HONOR X8d 8/128 GB Velvet Black,HONOR,489.99,599.99,110,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x8d-8-128-gb-velvet-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4030_1-c9212dc6.webp
122074,TM-DG-SBP-1105-SM-4031,HONOR X8d 8/128 GB Light Blue,HONOR,489.99,599.99,110,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x8d-8-128-gb-light-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4031_1-d8497a89.webp
122072,TM-DG-SBP-1105-SM-4029,HONOR X8d 8/256 GB Velvet Grey,HONOR,539.99,649.99,110,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x8d-8-256-gb-velvet-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4029_1-f4eee2a1.webp
122070,TM-DG-SBP-1105-SM-4027,HONOR X8d 8/256 GB Velvet Black,HONOR,539.99,649.99,110,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x8d-8-256-gb-velvet-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4027_1-c3f8e975.webp
122075,TM-DG-SBP-1105-SM-4032,HONOR X8d 8/128 GB Velvet Grey,HONOR,489.99,599.99,110,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x8d-8-128-gb-velvet-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4032_1-ebf18358.webp
